k,s,v,a,lane_sequence,SOC,mf,Pe,Pm_pos,Pm_neg,Pb,Ftr,Fbr
39,613.691247906963,24.0,-0.7396931190724203,3,0.5966292920216945,0.04796205472399874,0.0,0.0,0.0,0.0,0.0,741.8862325947684
40,637.691247906963,23.26030688092758,-0.8689675531299486,3,0.5966292920216945,0.04796205472399874,0.0,0.0,0.0,0.0,0.0,950.7724185160022
41,660.9515547878906,22.39133932779763,-1.0267769708262335,3,0.5966292920216945,0.04796205472399874,0.0,0.0,0.0,0.0,0.0,1204.3441310901442
42,683.3428941156882,21.364562356971398,-0.9880825235462076,3,0.5966292920216945,0.04796205472399874,0.0,0.0,0.0,0.0,0.0,1165.2613406310393
43,704.7074564726597,20.37647983342519,-0.40919043821201484,3,0.5966292920216945,0.04796205472399874,0.0,0.0,0.0,0.0,0.0,314.4097769223044
44,725.0839363060849,19.967289395213175,1.4159038144026397,3,0.5966292920216945,0.04796205472399874,52427.82220024944,0.0,0.0,0.0,2415.63065820004,0.0
45,745.051225701298,21.383193209615815,1.5010845782605777,3,0.5966292920216945,0.051732002278016206,59675.04012390506,0.0,0.0,0.0,2567.4854253901985,0.0
46,766.4344189109138,22.884277787876393,0.9011216053241959,3,0.5966292920216945,0.056009255086689566,42156.37769299817,0.0,0.0,0.0,1694.7822359552547,0.0
47,789.3186966987902,23.78539939320059,0.2146006067994115,3,0.5966292920216945,0.05906020152519944,0.0,17644.95882173205,0.0,19605.50980192491,682.4927278973607,0.0
48,813.1040960919908,24.0,0.0,3,0.5955400970326986,0.05906020152519944,9531.512008596845,0.0,0.0,0.0,365.3746269962124,0.0
49,837.1040960919908,24.0,0.0,3,0.5955400970326986,0.05982740736580122,9549.366542570433,0.0,0.0,0.0,366.0590507985333,0.0
50,861.1040960919908,24.0,0.0,3,0.5955400970326986,0.06059586302378115,9567.221068876972,0.0,0.0,0.0,366.74347430695065,0.0
51,885.1040960919908,24.0,0.0,3,0.5955400970326986,0.061365568498602543,9585.075587477815,0.0,0.0,0.0,367.42789751998293,0.0
52,909.1040960919908,24.0,0.0,3,0.5955400970326986,0.06213652378972599,9602.930098334453,0.0,0.0,0.0,368.11232043615405,0.0
53,933.1040960919908,24.0,0.0,3,0.5955400970326986,0.06290872889660941,9620.784601407959,0.0,0.0,0.0,368.7967430539718,0.0
54,957.1040960919908,24.0,0.0,3,0.5955400970326986,0.06368218381870797,9638.639096660107,0.0,0.0,0.0,369.48116537197075,0.0
55,981.1040960919908,24.0,0.0,3,0.5955400970326986,0.06445688855547417,9656.493584051967,0.0,0.0,0.0,370.1655873886587,0.0
56,1005.1040960919908,24.0,0.0,3,0.5955400970326986,0.06523284310635781,9674.34806354503,0.0,0.0,0.0,370.8500091025595,0.0
57,1029.1040960919909,24.0,0.0,3,0.5955400970326986,0.06601004747080597,9692.202535100652,0.0,0.0,0.0,371.5344305121917,0.0
58,1053.1040960919909,24.0,0.0,3,0.5955400970326986,0.06678850164826301,9710.056998680186,0.0,0.0,0.0,372.21885161607383,0.0
59,1077.1040960919909,24.0,0.0,3,0.5955400970326986,0.06756820563817063,9727.911454244984,0.0,0.0,0.0,372.9032724127244,0.0
60,1101.1040960919909,24.0,0.0,3,0.5955400970326986,0.06834915943996779,9745.765901756673,0.0,0.0,0.0,373.5876929006725,0.0
61,1125.1040960919909,24.0,0.0,3,0.5955400970326986,0.06913136305309076,9763.620341176194,0.0,0.0,0.0,374.2721130784208,0.0
62,1149.1040960919909,24.0,0.0,3,0.5955400970326986,0.06991481647697309,9781.474772465175,0.0,0.0,0.0,374.9565329444984,0.0
63,1173.1040960919909,24.0,0.0,3,0.5955400970326986,0.07069951971104566,9799.329195585246,0.0,0.0,0.0,375.64095249743445,0.0
64,1197.1040960919909,24.0,0.0,3,0.5955400970326986,0.07148547275473663,9817.183610497344,0.0,0.0,0.0,376.32537173573155,0.0
65,1221.1040960919909,24.0,0.0,3,0.5955400970326986,0.07227267560747144,9835.03801716296,0.0,0.0,0.0,377.0097906579135,0.0
66,1245.1040960919909,24.0,0.0,3,0.5955400970326986,0.07306112826867285,9852.892415543587,0.0,0.0,0.0,377.6942092625042,0.0
67,1269.1040960919909,24.0,0.0,3,0.5955400970326986,0.0738508307377609,9870.746805600436,0.0,0.0,0.0,378.37862754801677,0.0
68,1293.1040960919909,24.0,0.0,3,0.5955400970326986,0.07464178301415293,9888.60118729514,0.0,0.0,0.0,379.0630455129804,0.0
69,1317.1040960919909,24.0,0.0,3,0.5955400970326986,0.0754339850972636,9906.455560588634,0.0,0.0,0.0,379.7474631558977,0.0
70,1341.1040960919909,24.0,0.0,3,0.5955400970326986,0.0762274369865048,9924.309925442847,0.0,0.0,0.0,380.4318804753092,0.0
71,1365.1040960919909,24.0,0.0,3,0.5955400970326986,0.07702213868128581,9942.164281818774,0.0,0.0,0.0,381.1162974697197,0.0
72,1389.1040960919909,24.0,0.0,3,0.5955400970326986,0.07781809018101313,9960.018629677885,0.0,0.0,0.0,381.8007141376523,0.0
73,1413.1040960919909,24.0,0.0,3,0.5955400970326986,0.07861529148509058,9977.872968981594,0.0,0.0,0.0,382.48513047762776,0.0
74,1437.1040960919909,24.0,0.0,3,0.5955400970326986,0.07941374259291929,9995.727299691202,0.0,0.0,0.0,383.1695464881627,0.0
75,1461.1040960919909,24.0,0.0,3,0.5955400970326986,0.08021344350389768,10013.581621768137,0.0,0.0,0.0,383.85396216777855,0.0
76,1485.1040960919909,24.0,0.0,3,0.5955400970326986,0.08101439421742146,10031.435935173953,0.0,0.0,0.0,384.5383775150015,0.0
77,1509.1040960919909,24.0,0.0,3,0.5955400970326986,0.08181659473288364,10049.290239869482,0.0,0.0,0.0,385.22279252833016,0.0
78,1533.1040960919909,24.0,0.0,3,0.5955400970326986,0.0826200450496745,10067.144535816606,0.0,0.0,0.0,385.9072072063032,0.0
79,1557.1040960919909,24.0,0.0,3,0.5955400970326986,0.08342474516718167,10084.998822976566,0.0,0.0,0.0,386.591621547435,0.0
80,1581.1040960919909,24.0,0.0,3,0.5955400970326986,0.08423069508479003,10102.853101310748,0.0,0.0,0.0,387.27603555024535,0.0
81,1605.1040960919909,24.0,0.0,3,0.5955400970326986,0.08503789480188179,10120.707370780508,0.0,0.0,0.0,387.9604492132529,0.0
82,1629.1040960919909,24.0,0.0,3,0.5955400970326986,0.08584634431783641,10138.561631347138,0.0,0.0,0.0,388.6448625349737,0.0
83,1653.1040960919909,24.0,0.0,3,0.5955400970326986,0.08665604363203072,10156.415882972178,0.0,0.0,0.0,389.3292755139335,0.0
84,1677.1040960919909,24.0,0.0,3,0.5955400970326986,0.08746699274383878,10174.270125616807,0.0,0.0,0.0,390.01368814864435,0.0
85,1701.1040960919909,24.0,0.0,3,0.5955400970326986,0.08827919165263196,10192.124359242527,0.0,0.0,0.0,390.6981004376302,0.0
86,1725.1040960919909,24.0,0.0,3,0.5955400970326986,0.08909264035777893,10209.978583810745,0.0,0.0,0.0,391.38251237941193,0.0
87,1749.1040960919909,24.0,-0.037777777777777785,3,0.5955400970326986,0.08990733885864569,0.0,8749.571929717602,0.0,9721.746588575113,335.4002573058414,0.0
88,1773.1040960919909,23.962222222222223,,3,0.595,0.08990733885864569,,,,,,
