k,s,v,a,lane_sequence,SOC,mf,Pe,Pm_pos,Pm_neg,Pb,Ftr,Fbr
12,105.33775358809157,5.2308470723547,0.6807156692752965,5,0.5996099236142196,0.0,0.0,6803.228473548781,0.0044804045622584,7559.138716023429,1196.5492370770396,8.659622767481778e-05
13,110.56860066044628,5.911562741630027,0.946795193397415,5,0.5991899714633294,0.0,10266.175561722137,0.006466895251661775,0.004492882516114349,0.003141844904010169,1597.6965390833009,6.779566615477961e-05
14,116.48016340207532,6.8583579350274055,1.211996412265849,5,0.5991899712887825,0.0008186322893204605,0.0,14904.462140617095,0.004472805736720709,16560.509464049388,1999.327125280996,6.603192218790355e-05
15,123.33852133710272,8.070354347293225,1.4787362578996035,5,0.5982699429852242,0.0008186322893204605,21102.789430683268,0.005622195436571609,0.004502767214124681,0.0021943933257006863,2405.6647912385865,4.969912970409496e-05
16,131.40887568439595,9.549090605192848,1.7425923699669088,5,0.5982699428633135,0.002395827549468289,29175.153502355613,0.005627181685699867,0.00452721537278844,0.002177930259712478,2810.858472694752,0.0
17,140.9579662895888,11.291682975159741,2.0,5,0.5982699427423174,0.0045380882946331825,39404.05632032246,0.0057411299417884365,0.004523352953992976,0.0023080156100601405,3210.480936703649,0.0
18,152.24964926474814,13.291682975159764,2.0,5,0.5982699426140943,0.007396372237055755,46652.75786012538,0.006403574276647284,0.004874383505655722,0.002728137374517944,3229.127471546165,3.017936842297786e-05
19,165.54133223990792,15.291682975159773,2.0,5,0.5982699424625311,0.010762065287264531,54035.67337838413,0.006830198676968102,0.004903161720564597,0.0031762640925675316,3250.9712215288705,2.623586487970897e-05
20,180.8330152150677,17.29168297515979,2.0,5,0.598269942286072,0.01464456242375142,61573.653908318505,0.008239627855260778,0.0052359982445979725,0.0044427436412626895,3276.0121984869315,0.0
21,198.1246981902275,19.29168297515981,1.9873818852056289,5,0.5982699420392529,0.019054718197333714,68890.66639209843,0.007388743672270159,0.005123468393646746,0.003598593637129217,3285.323278761727,0.0
22,217.4163811653873,21.279064860365516,1.4312132420430856,5,0.598269941839331,0.023977064844780602,57413.94808446641,0.007327081171459859,0.004897015779190106,0.0037338871003509714,2482.2911542392817,1.8861516309698345e-05
23,238.6954460257528,22.71027810240853,0.7174892211060564,5,0.5982699416318928,0.02809604121069325,35444.40934964489,0.00568925791416941,0.004533560897983513,0.002241192874225294,1435.8634235067439,0.0
24,261.40572412816135,23.42776732351459,0.12223267648541558,5,0.5982699415073821,0.030677149865168393,14138.28330703556,0.0059539875310568036,0.004591337738032664,0.0024833377369448285,555.205355956182,0.0
25,284.83349145167597,23.55,0.0,5,0.5982699413694189,0.031766829696660885,9551.774708548915,0.006610590143313111,0.004669311508920693,0.003142719801208166,373.1479625410338,0.0
26,308.383491451676,23.55,0.0,5,0.5982699411948234,0.03253545392625931,9526.092588721562,0.006616802978156144,0.004670249219912215,0.003148779011141389,372.14466974323966,0.0
27,331.9334914516743,23.55,0.0,5,0.5982699410198912,0.033302280407469825,9500.410450942225,0.00662306970874571,0.004671197918121095,0.003154888216741804,371.141376245813,0.0
28,355.4834914516743,23.55,-0.17564987433264578,5,0.5982699408446196,0.03406730913903579,0.0,2730.3528201364484,0.0044835524704796015,3033.7213205099415,106.66328958204923,1.902756601168676e-05
29,379.0334914516743,23.37435012566736,-0.7915180077362851,5,0.598101400771258,0.03406730913903579,0.0,0.004970506438863431,0.00448379525659881,0.0014873692011315495,1.915665185453648e-05,821.4363127958212
30,402.40784157734043,22.5828321179311,-1.5455109121235446,5,0.5981014006886264,0.03406730913903579,0.0,0.004970506438862543,0.004483795256599699,0.0014873692011297644,1.9828083800272203e-05,1967.9668363202325
31,424.99067369527154,21.037321205807537,-2.1831272568875826,5,0.5981014006059948,0.03406730913903579,0.0,0.004970506438862543,0.004483795256599699,0.0014873692011297644,2.128475785016794e-05,2952.3376463007135
32,446.02799490107907,18.85419394891996,-2.3722813383391386,4,0.5981014005233632,0.03406730913903579,0.0,0.004970506438863431,0.00448379525659881,0.0014873692011315495,2.3749320119256585e-05,3271.877432901955
33,464.882188849999,16.48191261058084,-1.4819126105807672,4,0.5981014004407317,0.03406730913903579,0.0,0.004970506438862543,0.004483795256599699,0.0014873692011297644,2.716761690596274e-05,1970.829701148891
34,481.36410146057983,15.0,0.518087389419244,3,0.5981014003581001,0.03406730913903579,16459.591546916556,0.005775269754568768,0.004590319452510094,0.002285678886706213,1009.5216875545004,0.0
35,496.36410146057983,15.518087389419321,1.4123654363110134,2,0.5981014002311179,0.03531948054731995,39744.08822380554,0.005741781430578463,0.004523206201536567,0.0023088715637042713,2356.2544384123703,0.0
36,511.8821888499991,16.930452825730363,1.2317703822645534,2,0.5981014001028473,0.03820156672298634,38694.815248015846,0.005729874588839223,0.0045255743358172396,0.002293510418696955,2102.6744826357058,0.0
37,528.8126416757254,18.162223207994995,0.6126399701449327,2,0.59810139997543,0.04101020379034745,23497.39805003118,0.005568343611003002,0.004584388446571275,0.0020610988547558546,1190.2511528297587,0.0
38,546.9748648837204,18.77486317813984,-0.10744047136874274,2,0.5981013998609245,0.04275502165384963,0.0,2411.5762521846846,0.004483600866032056,2679.5251338533144,118.17108897391873,2.3864810501095235e-05
39,565.7497280618603,18.667422706771127,-0.6526003215716188,2,0.5979525373534882,0.04275502165384963,0.0,0.004970506438863431,0.00448379525659881,0.0014873692011315495,2.3986936746283244e-05,702.1797796056824
40,584.4171507686315,18.014822385199537,-0.6648223851995113,2,0.5979525372708566,0.04275502165384963,0.0,0.004970506438862543,0.004483795256599699,0.0014873692011297644,2.485588134633484e-05,731.0834870836816
41,602.431973153831,17.35,0.6049085621940014,1,0.597952537188225,0.04275502165384963,21934.79700434612,0.00558036331699352,0.004588838699419284,0.0020704488560709996,1163.1132078502064,0.0
42,619.781973153831,17.954908562194007,0.6581407157679537,2,0.5979525370732001,0.04439045744415386,24404.88236479467,0.005566715090022711,0.004580974426188433,0.0020623620053445337,1250.4932901618138,0.0
43,637.7368817160221,18.613049277961988,0.28695072203804095,2,0.5979525369586244,0.046198799209689494,14209.10875881745,0.005947558533748065,0.004591138225702451,0.002476373967698978,702.3234673050886,0.0
44,656.3499309939841,18.9,0.0,2,0.5979525368210481,0.04729343682280672,5653.4828062879205,0.008223232551245019,0.005152277480147127,0.004499875324806496,275.1961379398705,0.0
45,675.2499309939841,18.9,0.0,2,0.5979525365710551,0.04778918061924688,0.0,5667.551316925109,0.004482830732277954,6297.27520648024,275.8805866331654,2.3730029681701126e-05
46,694.1499309939869,18.9,0.0,2,0.5976026879484728,0.04778918061924688,5681.603986657071,0.008110390937410727,0.0052870161146501005,0.004253230982826829,276.56498757827205,0.0
47,713.0499309939869,18.9,0.0,2,0.5976026877121822,0.04828689289831287,5695.6645507227795,0.00806430211496334,0.005347504536314496,0.004147581600609553,277.24941196395395,0.0
48,731.9499309939869,18.9,0.0,2,0.5976026874817609,0.04878558941686347,5709.725098119104,0.008024437165714993,0.005403524582574093,0.004052869170922198,277.9338360586853,0.0
49,750.8499309939868,18.9,0.0,2,0.5976026872566015,0.04928527017373181,5723.7856281794375,0.007987430461629863,0.005451076381009834,0.003968953992235442,278.6182598608908,0.0
50,769.7499309939868,18.9,-0.0007448016893261133,2,0.5976026870361041,0.049785935167704375,5714.894789808157,0.008011243388422074,0.005423019017596786,0.004020664426854086,278.1854808354457,0.0
51,788.649930993983,18.8992551983107,0.0007448016893256695,2,0.5976026868127339,0.05028597780299095,5774.399243473662,0.007836191559027483,0.005524962208617978,0.0037344135222743572,281.093057614335,0.0
52,807.5491861922937,18.9,0.757406152268387,2,0.5976026866052665,0.050790185750034106,29105.603656864132,0.0056044987174370675,0.00456100162157469,0.002122319337735077,1416.7807579011815,0.0
53,826.4491861922937,19.657406152268475,0.6026824846605547,3,0.5976026864873598,0.0529275780060146,25577.08531392691,0.005569021163498,0.004575853425780707,0.00206953320957292,1197.0510870179887,0.0
54,846.1065923445622,20.26008863692892,0.18991136307108736,3,0.5976026863723858,0.05481797397798949,12953.100929044384,0.006072404868984194,0.0045981146251161675,0.002608813358488998,588.1935871369537,0.0
55,866.3666809814911,20.45,0.0,3,0.5976026862274517,0.055824691043022595,6826.314848396952,0.007420955855839573,0.004900645987079066,0.003834925118117255,307.10083027923105,0.0
56,886.8166809814911,20.45,0.0,3,0.5976026860144004,0.05640253308241038,6841.528348214928,0.007418470227159801,0.0048935764326474285,0.003838525907461539,307.7852519931552,0.0
57,907.2666809814912,20.45,-0.08859800761834125,3,0.597602685801149,0.05698144006678543,0.0,3902.6799025086348,0.0044833257342418165,4336.306967794211,175.57268389478082,2.19194785131549e-05
58,927.7166809814912,20.361401992381666,-0.7082797182412464,3,0.5973617798584937,0.05698144006678543,0.0,0.004970506438862543,0.004483795256599699,0.0014873692011297644,2.1991328880464803e-05,754.7105854740445
59,948.0780829738728,19.65312227414045,-1.5536374607876045,3,0.5973617797758621,0.05698144006678543,0.0,0.004970506438862543,0.004483795256599699,0.0014873692011297644,2.2783875327077025e-05,2033.3896272963277
60,967.7312052480132,18.099484813352806,-2.431079796756727,3,0.5973617796932306,0.05698144006678543,0.0,0.004970506438862543,0.004483795256599699,0.0014873692011297644,2.473961509398727e-05,3372.3100962972576
61,985.830690061366,15.668405016596065,-3.1684050165960733,3,0.597361779610599,0.05698144006678543,0.0,0.004967953723862273,0.004479336538133261,0.0014885456977492576,2.869008111509969e-05,4510.422264452426
62,1001.499095077962,12.5,-3.5,3,0.597361779527902,0.05698144006678543,0.0,0.00497308473449376,0.00448261736559985,0.0014912940759532018,3.6098398350543624e-05,5042.799214091395
63,1013.999095077962,9.0,-3.5,3,0.5973617794450524,0.05698144006678543,0.0,0.00038597830632130825,0.0,0.00042886478480145363,3.945556020173373e-05,5072.1889307081265
64,1022.9990950779609,5.5,-3.5,3,0.5973617794212266,0.05698144006678543,0.0,0.0,0.0,0.0,0.0,5091.78702670177
65,1028.4990950779609,2.0,-2.0,3,0.5973617794212266,0.05698144006678543,0.0,0.0,0.0,0.0,0.0,2851.593584342085
66,1030.4990950779609,0.0,0.0,3,0.5973617794212266,0.05698144006678543,0.0,0.0,0.0,0.0,4500.0,4352.507790737497
67,1030.4990950779597,0.0,1.9999999318103405,3,0.5973617794212266,0.05698144006678543,0.0,0.0,0.0,0.0,4500.0,1351.8234747364713
68,1030.4990950779597,2.0,2.0,3,0.5973617794212266,0.05698144006678543,0.0,6848.82537068035,0.0,7609.8059674226115,3150.459670512961,0.0
69,1032.4990950779584,4.0,2.0,3,0.5969390124230365,0.05698144006678543,13721.47702891315,0.0059833003267470986,0.004475569380145039,0.0026200990320329074,3155.9400634281424,0.00010027224107034272
70,1036.4990950779584,6.0,2.0,3,0.5969390122774755,0.05804194345880936,20638.809070680476,0.005640082021567849,0.004456450794268818,0.0022559520869001185,3164.6175723277934,6.685248399662669e-05
71,1042.4990950779584,8.0,2.0,3,0.5969390121521448,0.059586660093756995,27621.671475341198,0.005622108036224205,0.004509546342527315,0.0021881949986411993,3176.492347608833,5.013911322748754e-05
72,1050.4990950779584,10.0,2.0,3,0.5969390120305784,0.06162017709703088,34690.91556412445,0.0056923592100943665,0.00452672674381116,0.002250789497341474,3191.564339137636,0.0
73,1060.4990950779584,12.0,2.0,3,0.5969390119055346,0.0641485411865196,41867.39424477939,0.006227623066052956,0.004856256726978536,0.002548950130222602,3209.833663904508,3.3426880690967664e-05
74,1072.4990950779584,14.0,2.0,3,0.5969390117639262,0.06717925878365416,49171.957941120236,0.006510241612903478,0.004883993248171237,0.0028380078687608628,3231.3002001413647,2.8653201752604218e-05
75,1086.4990950779584,16.0,2.0,3,0.5969390116062591,0.07072129583953259,56625.458369373184,0.007180292273205602,0.0049018740826243246,0.0035664158514221098,3255.9639872480043,2.5080225441342918e-05
76,1102.4990950779584,18.0,1.5808358512563103,3,0.5969390114081249,0.07478507792538872,51947.19217868014,0.006663175006155875,0.004895817589584794,0.0029972919539913243,2655.078801686354,2.228689254479832e-05
77,1120.4990950779584,19.5808358512564,0.7858985374373435,3,0.5969390112416086,0.07852138137789633,31650.727063688446,0.005638213796227198,0.004548948300022282,0.0021706285257879453,1487.1004548485214,0.0
78,1140.0799309292147,20.366734388693768,0.08326561130625977,3,0.5969390111210182,0.08083693227235451,9881.906283506085,0.006535211179303779,0.0046581096566997715,0.0030690470637521824,446.3825831992931,0.0
79,1160.4466653179084,20.45,0.0,3,0.5969390109505157,0.08162866571219994,0.0,7191.444511015491,0.004482241259826658,7990.4898671111905,323.52688638006316,2.1942002092600887e-05
80,1180.8966653179084,20.45,0.0,3,0.5964950948467873,0.08162866571219994,7206.65029319136,0.007370247425990684,0.004789400301504543,0.003878703535302227,324.2112784408511,0.0
81,1201.3466653179084,20.45,0.0,3,0.5964950946313038,0.08223313123272334,0.0,7221.871169447522,0.004482228193574578,8024.297265380763,324.89571404605294,2.1942176488209952e-05
82,1221.7966653179085,20.45,0.0,3,0.5960493003387827,0.08223313123272334,0.0,7237.0844873013875,0.004482221396196806,8041.200951891175,325.58012736790175,2.1942303021660337e-05
83,1242.2466653179085,20.45,0.0,3,0.5956025669525665,0.08223313123272334,7252.2902449928,0.007365960033420826,0.0047833746526899645,0.003879362849713284,326.26451840449516,0.0
84,1262.6966653179086,20.45,0.0,3,0.5956025667370464,0.08284079154987284,7267.5035471747315,0.007364618303570047,0.00478162786496128,0.003879444147723789,326.9489310392155,0.0
85,1283.1466653179086,20.45,0.0,3,0.5956025665215217,0.08344951679817507,7282.7168417530675,0.007363319848463057,0.004780005401398668,0.003879461637033485,327.6333433282207,0.0
86,1303.5966653179087,20.45,0.0,3,0.5956025663059961,0.08405930697709778,7297.930128690961,0.0073620643645986306,0.004778503454843097,0.003879418406861913,328.3177552700108,0.0
87,1324.0466653179087,20.45,-0.020072187309704354,3,0.5956025660904728,0.08467016208610614,6643.889608759859,0.007034266288580504,0.004941625534479854,0.003368388450724247,298.8939053930838,1.94945063371893e-05
88,1344.4966653179088,20.4299278126903,,3,0.5956025659033402,0.08523523435871934,,,,,,
