k,s,v,a,lane_sequence,SOC,mf,Pe,Pm_pos,Pm_neg,Pb,Ftr,Fbr
26,357.1411779063279,19.739337348963492,0.527596897516549,4,0.5974703869408572,0.04324292485539541,0.0,23523.49975976511,4.218954331791647e-05,26137.22191732398,1096.370124162548,1.935377440531738e-07
27,376.8805152552914,20.266934246479973,0.7146274830942817,4,0.5960183190565614,0.04324292485539541,0.0,30495.139424087458,3.836480756170407e-05,33883.48821445774,1384.3005505254262,1.7061074686353095e-07
28,397.1474495017714,20.98156172957429,1.9435411494699473,4,0.5941359030446471,0.04324292485539541,74602.27710233048,3.418432863244725e-05,747.1622972152738,-672.446029511159,3238.400769585334,0.0
29,418.1290112313457,22.925102879044342,1.7577986774569965,4,0.5941732611573978,0.048565084252558545,74913.28029288683,3.448126446781857e-05,335.9167133005063,-302.32500365793953,2992.8404198202807,0.0
30,441.05411411039006,24.682901556501232,1.0800827766055328,4,0.5941900569909343,0.05390901387306063,56267.26481849549,3.1449276970314105e-05,2376.4193278801004,-2138.7773601484496,2008.6608443017806,2.3053985387377907e-07
31,465.7370156668913,25.762984333106996,0.23701566689319625,4,0.594308877955387,0.05794772241035532,0.0,21416.451638487433,4.218186866923601e-05,23796.05733813347,764.7846698909566,1.4791078228881815e-07
32,491.49999999999966,26.0,0.0,4,0.5929868747699352,0.05794772241035532,15088.508407897407,2.8503313287759485e-05,3413.566407318296,-3072.2097349161186,413.1133333367627,0.0
33,517.4999999999997,26.0,0.0,4,0.5931575530885416,0.05910391799890814,-1.8189894035458565e-12,11645.237788918233,4.2229783583432046e-05,12939.153060791234,412.0622587289759,1.4467821074504172e-07
34,543.499999999999,26.0,-0.5694709997603803,4,0.5924387112518309,0.05910391799890814,-8.470329472543003e-22,4.634840978590821e-05,4.2233410721397024e-05,1.3488163446196238e-05,1.4560765920578027e-07,443.1953166782692
35,569.499999999999,25.43052900023966,-1.4305290002396336,4,0.5924387112510816,0.05910391799890814,-8.470329472543003e-22,4.634840978590821e-05,4.2233410721397024e-05,1.3488163446196238e-05,1.48868281085093e-07,1747.5386036857803
36,594.9305290002386,24.0,-2.15721266842416,3,0.5924387112503323,0.05910391799890814,-8.470329472543003e-22,4.634840978590821e-05,4.2233410721397024e-05,1.3488163446196238e-05,1.5774163080626193e-07,2866.8755977894198
37,618.9305290002371,21.84278733157585,-2.747579596191045,3,0.592438711249583,0.05910391799890814,-8.470329472543003e-22,4.634840978590821e-05,4.2233410721397024e-05,1.3488163446196238e-05,1.7332033141564998e-07,3793.0001293609043
38,640.773316331813,19.09520773538483,-2.595207735384805,3,0.5924387112488337,0.05910391799890814,-8.470329472543003e-22,4.634840978590821e-05,4.2233410721397024e-05,1.3488163446196238e-05,1.9825912301204883e-07,3610.4469113396817
39,659.8685240671979,16.5,-0.5985158454681292,2,0.5924387112480844,0.05910391799890814,-8.470329472543003e-22,4.634840978590821e-05,4.2233410721397024e-05,1.3488163446196238e-05,2.2944237208183558e-07,653.3791843151083
40,676.3685240671979,15.901484154531875,-0.4869605849928724,2,0.5924387112473352,0.05910391799890814,-8.470329472543003e-22,4.634840978590821e-05,4.2233410721397024e-05,1.3488163446196238e-05,2.3807835184185278e-07,494.8478277160952
41,692.2700082217298,15.414523569539007,-1.1861717803088943,2,0.5924387112465859,0.05910391799890814,-8.470329472543003e-22,4.634840978590821e-05,4.2233410721397024e-05,1.3488163446196238e-05,2.45599490783581e-07,1550.810323596869
42,707.6845317912688,14.228351789230118,-2.162290228293572,2,0.5924387112458366,0.05910391799890814,-8.470329472543003e-22,4.634840978590821e-05,4.2233410721397024e-05,1.3488163446196238e-05,2.6607432789340194e-07,3030.0916067842936
43,721.9128835804989,12.066061560936582,-3.0660615609365447,2,0.5924387112450873,0.05910391799890814,6.7500055566695194e-18,4.649222911287665e-05,4.2421513594605165e-05,1.3478670112496074e-05,3.103795101576856e-07,4407.753711169497
44,733.9789451414355,9.00000000000002,-3.5,2,0.5924387112443384,0.05910391799890814,0.0,0.0,0.0,0.0,0.0,5083.757292110676
45,742.9789451414355,5.500000000000003,-3.5,2,0.5924387112443384,0.05910391799890814,0.0,0.0,0.0,0.0,0.0,5103.322035894204
46,748.4789451414355,2.0,-1.9999999999999987,2,0.5924387112443384,0.05910391799890814,0.0,0.0,0.0,0.0,0.0,2863.095201873007
47,750.4789451414355,0.0,0.0,2,0.5924387112443384,0.05910391799890814,0.0,0.0,0.0,0.0,136.02398338872027,0.0
48,750.4789451414349,0.0,2.0,2,0.5924387112443384,0.05910391799890814,0.0,0.0,0.0,0.0,3136.741793326774,0.0
49,750.4789451414349,2.0,2.0,2,0.5924387112443384,0.05910391799890814,0.0,6824.039625955333,0.0,7582.266251061481,3139.058227939453,0.0
50,752.478945141434,4.0000000000000115,2.0,2,0.5920174742303906,0.05910391799890814,16797.80998920713,2.8019225083102117e-05,3125.7582187828857,-2813.1823657721247,3144.571913641989,1.4169804671837483e-06
51,756.478945141434,6.0,2.0,2,0.5921737621396002,0.06037976469815264,23244.94542383521,2.9513826739973464e-05,2680.057319897988,-2412.0515551150484,3153.2828471291605,9.473519639868755e-07
52,762.4789451414333,8.0,2.0,2,0.5923077650037732,0.06210691087782111,29817.706598620753,3.0958704538685405e-05,2294.306364199179,-2064.8756933807003,3165.191030518732,7.106468729034532e-07
53,770.4789451414333,10.0,2.0,2,0.5924224803200722,0.06429415033972456,36556.088751821204,3.1887268535205765e-05,1987.6489673808585,-1788.8840352124744,3180.296463102141,0.0
54,780.4789451414333,12.0,2.0,2,0.5925218627664729,0.06695307655235205,44179.05966844552,3.128826947592506e-05,2458.20126665373,-2212.3811052236133,3198.5991465361385,4.738503776025027e-07
55,792.4789451414333,14.0,2.0,2,0.5926447728278742,0.07014561072914324,51420.450153226026,3.1471305711319036e-05,2418.9424593648178,-2177.048178460219,3220.099079093279,4.064804670633748e-07
56,806.4789451414333,16.0,2.0,2,0.5927657199488998,0.07384504223986907,58751.477995865185,3.153610427833117e-05,2320.238699910229,-2088.2147948790903,3244.796261330736,3.566751729522366e-07
57,822.4789451414333,18.00000000000006,1.6737336681402653,2,0.5928817318819487,0.07805764569957964,56823.64639681603,3.146278005036751e-05,2367.94912601061,-2131.154178450905,2783.2911954492547,3.167128852510359e-07
58,840.4789451414334,19.673733668140358,0.8534262393958614,2,0.5930001293363071,0.08213530094735677,35820.21254356565,3.162702587544003e-05,2059.476104737808,-1853.5284591228872,1578.7485017710105,0.0
59,860.1526788095738,20.527159907536152,-0.01534041708146927,2,0.5931031031395917,0.08474271582540636,-9.094947017729282e-13,6471.14099304025,4.223810621185181e-05,7190.156620919315,290.02792892709317,1.831953682085441e-07
60,880.6798387171098,20.51181949045463,-0.5118194904545923,2,0.5927036499939851,0.08474271582540636,-8.470329472543003e-22,4.634840978590821e-05,4.2233410721397024e-05,1.3488163446196238e-05,1.845667148695436e-07,454.2244811942693
61,901.1916582075644,20.0,0.0,1,0.5927036499932358,0.08474271582540636,10843.096506472388,2.7626087132710114e-05,4192.318440838518,-3773.086566059014,305.93579228995804,0.0
62,921.1916582075644,20.0,0.0,1,0.5929132659135724,0.08560173258085943,10854.64598657462,2.763374638189292e-05,4188.263459486717,-3769.4370828338824,306.6535975171959,0.0
63,941.1916582075644,20.0,0.0,1,0.593122679084841,0.08646155779991965,10866.210063366532,2.764141011661267e-05,4184.223082416952,-3765.800743462579,307.3714023951856,0.0
64,961.1916582075644,20.0,0.0,1,0.5933318902372555,0.08732219250435531,10877.788689952455,2.7649078240647718e-05,4180.197262771498,-3762.1775057731497,308.08920692218163,0.0
65,981.1916582075644,20.0,0.0,1,0.5935409000986873,0.08818363771265199,10889.381819497798,2.765675065811296e-05,4176.185953754106,-3758.5673276489724,308.80701109642035,0.0
66,1001.1916582075644,20.0,0.0,1,0.5937497093946679,0.08904589444001684,10900.989405239783,2.7664427273407788e-05,4172.189108636987,-3754.970167035036,309.52481491629226,0.0
67,1021.1916582075644,20.0,0.0,1,0.593958318848392,0.08990896369838364,10912.611400460692,2.7672107991282002e-05,4168.206680741223,-3751.385981920314,310.2426183800126,0.0
68,1041.1916582075644,20.0,0.0,1,0.5941667291807209,0.09077284649641588,10924.247758526977,2.7679792716815005e-05,4164.238623470465,-3747.814730368094,310.96042148587003,0.0
69,1061.1916582075644,20.0,0.0,1,0.5943749411101857,0.09163754383951278,10935.898432865011,2.7687481355422733e-05,4160.284890286519,-3744.256370493999,311.6782242322348,0.0
70,1081.1916582075644,20.0,0.0,1,0.594582955352991,0.09250305672981333,10947.563376954204,2.7695173812881946e-05,4156.345434707485,-3740.7108604643213,312.39602661732715,0.0
71,1101.1916582075644,20.0,0.0,1,0.5947907726230168,0.09336938616620014,10959.24254435696,2.7702869995288593e-05,4152.42021033358,-3737.1781585192552,313.1138286394075,0.0
72,1121.1916582075644,20.0,0.0,1,0.5949983936318235,0.09423653314430512,10970.935888709995,2.7710569809109853e-05,4148.509170836218,-3733.658222963074,313.83163029688006,0.0
73,1141.1916582075644,20.0,0.0,1,0.5952058190886548,0.09510449865651482,10982.643363690273,2.7718273161184137e-05,4144.612269930632,-3730.151012139487,314.54943158798415,0.0
74,1161.1916582075644,20.0,0.0,1,0.5954130497004403,0.09597328369197315,0.0,6853.635535697812,4.223798953288671e-05,7615.1505572056,315.26723269915186,1.8812761481967755e-07
75,1181.1916582075644,20.0,0.0,1,0.5949899857805956,0.09597328369197315,11006.10052070472,2.7733690109235654e-05,4136.860699216034,-3723.1745984792196,315.98503306422936,0.0
76,1201.1916582075644,20.0,0.0,1,0.5951968288138444,0.09684371072842249,11017.850110490155,2.774140352069729e-05,4133.005937232789,-3719.705312685728,316.7028332459435,0.0
77,1221.1916582075644,20.0,0.0,1,0.5954034791089936,0.0977149602361568,11029.61364643721,2.7749120101425856e-05,4129.165129525329,-3716.2485857404404,317.4206330544061,0.0
78,1241.1916582075644,20.0,0.0,1,0.595609937363757,0.09858703319140741,11041.391082593764,2.775683976010898e-05,4125.338230176366,-3712.804376317796,318.138432488015,0.0
79,1261.1916582075644,20.0,0.0,1,0.5958162042735524,0.09945993056718898,11053.182373097923,2.7764562405843685e-05,4121.52519336225,-3709.3726431765117,318.8562315450108,0.0
80,1281.1916582075644,20.0,0.0,1,0.5960222805315066,0.10033365333330584,0.0,6947.261572928262,4.223800435534941e-05,7719.179487461643,319.5740304117519,1.8809117818818777e-07
81,1301.1916582075644,20.0,0.0,1,0.5955934372266477,0.10033365333330584,11076.806334152167,2.778001629678492e-05,4113.940524492016,-3702.54644117613,320.29182852224767,0.0
82,1321.1916582075644,20.0,0.0,1,0.5957991342511575,0.10120902977669649,-9.094947017729282e-13,6978.470186308152,4.223794700415617e-05,7753.855724550462,321.0096266272294,1.8811891777659184e-07
83,1341.1916582075644,20.0,-0.03148148137018403,1,0.5953683644886825,0.10120902977669649,0.0,5967.504406600727,1.4037389163610789e-05,6630.560439144936,274.50520205791355,1.4068791642785072e-07
84,1361.1916582075644,19.968518518629814,,1,0.5950000000198411,0.10120902977669649,,,,,,
