key,value
"(201, 1)",10.5
"(201, 2)",nan
"(201, 3)",nan
"(202, 1)",10.5
"(202, 2)",nan
"(202, 3)",nan
"(203, 1)",10.5
"(203, 2)",nan
"(203, 3)",nan
"(204, 1)",10.5
"(204, 2)",nan
"(204, 3)",nan
"(205, 1)",10.5
"(205, 2)",nan
"(205, 3)",nan
"(206, 1)",10.5
"(206, 2)",nan
"(206, 3)",nan
"(207, 1)",10.5
"(207, 2)",nan
"(207, 3)",nan
"(208, 1)",10.5
"(208, 2)",nan
"(208, 3)",nan
"(209, 1)",10.5
"(209, 2)",nan
"(209, 3)",nan
"(210, 1)",10.5
"(210, 2)",nan
"(210, 3)",nan
"(211, 1)",10.5
"(211, 2)",nan
"(211, 3)",nan
"(212, 1)",10.5
"(212, 2)",nan
"(212, 3)",nan
"(213, 1)",10.5
"(213, 2)",nan
"(213, 3)",nan
"(214, 1)",10.5
"(214, 2)",nan
"(214, 3)",nan
"(215, 1)",10.5
"(215, 2)",nan
"(215, 3)",nan
"(216, 1)",10.5
"(216, 2)",nan
"(216, 3)",nan
"(217, 1)",10.5
"(217, 2)",nan
"(217, 3)",nan
"(218, 1)",10.5
"(218, 2)",nan
"(218, 3)",nan
"(219, 1)",10.5
"(219, 2)",nan
"(219, 3)",nan
"(220, 1)",10.5
"(220, 2)",nan
"(220, 3)",nan
"(221, 1)",10.5
"(221, 2)",nan
"(221, 3)",nan
"(222, 1)",10.5
"(222, 2)",nan
"(222, 3)",nan
"(223, 1)",10.5
"(223, 2)",nan
"(223, 3)",nan
"(224, 1)",10.5
"(224, 2)",nan
"(224, 3)",nan
"(225, 1)",10.5
"(225, 2)",nan
"(225, 3)",nan
"(226, 1)",10.5
"(226, 2)",nan
"(226, 3)",nan
"(227, 1)",10.5
"(227, 2)",nan
"(227, 3)",nan
"(228, 1)",10.5
"(228, 2)",nan
"(228, 3)",nan
"(229, 1)",10.5
"(229, 2)",nan
"(229, 3)",nan
"(230, 1)",10.5
"(230, 2)",nan
"(230, 3)",nan
"(231, 1)",10.5
"(231, 2)",nan
"(231, 3)",nan
"(232, 1)",10.5
"(232, 2)",nan
"(232, 3)",nan
"(233, 1)",10.5
"(233, 2)",nan
"(233, 3)",nan
"(234, 1)",10.5
"(234, 2)",nan
"(234, 3)",nan
"(235, 1)",10.5
"(235, 2)",nan
"(235, 3)",nan
"(236, 1)",10.5
"(236, 2)",nan
"(236, 3)",nan
"(237, 1)",10.5
"(237, 2)",nan
"(237, 3)",nan
"(238, 1)",10.5
"(238, 2)",nan
"(238, 3)",nan
"(239, 1)",10.5
"(239, 2)",nan
"(239, 3)",nan
"(240, 1)",10.5
"(240, 2)",nan
"(240, 3)",nan
