k,s,v,a,lane_sequence,SOC,mf,Pe,Pm_pos,Pm_neg,Pb,Ftr,Fbr
42,738.5,24.0,0.0,3,0.5989374784605723,0.0613677573500592,12790.91071226048,7.376473893375146e-05,3247.817457222824,-2923.0356295397205,365.81857760409184,0.0
43,762.5,24.0,0.0,3,0.59909986932888,0.062363121099917436,12808.27607114134,7.384367526507007e-05,3244.4329588738633,-2919.989580937949,366.6139888009275,0.0
44,786.5,24.0,0.0,3,0.5992620909722655,0.06335970042489733,12825.655492259062,7.39232134598089e-05,3241.062533159935,-2916.9561977070375,367.4093995991898,0.0
45,810.5,24.0,0.0,3,0.5994241440943603,0.06435749630935547,12843.048885589182,7.400335329066365e-05,3237.706090119933,-2913.9353988819917,368.2048099964498,0.0
46,834.5,24.0,-0.3530238656261951,3,0.5995860293942982,0.06535650973134671,0.0,0.00010386942350522343,9.04596973391597e-05,3.399674295611563e-05,5.140395030324431e-07,160.53557896246895
47,858.5,23.646976134373908,-0.8445850660721208,3,0.5995860293924095,0.06535650973134671,0.0,0.00010386942350525119,9.045969733914583e-05,3.3996742956158974e-05,5.21713558753231e-07,903.8043958769887
48,882.1469761343803,22.80239106830185,-0.8023910683017952,3,0.5995860293905207,0.06535650973134671,0.0,0.00010386942350525119,9.045969733914583e-05,3.3996742956158974e-05,5.410374743535918e-07,855.3966813430391
49,904.9493672026822,22.0,0.8016874595311408,2,0.599586029388632,0.06535650973134671,0.0,36757.91722044716,7.839387548712329e-05,40842.1301743868,1537.1492623040467,4.76526793136145e-07
50,926.9493672026822,22.80168745953131,0.8434239044910642,3,0.5973170221567217,0.06535650973134671,0.0,40024.490384555625,7.283628123816444e-05,44471.65591728693,1614.9037720184015,4.446035291039152e-07
51,949.7510546622135,23.64511136402216,0.35488863597793247,3,0.5948463746057613,0.06535650973134671,0.0,23093.886010725055,9.08642718742414e-05,25659.87326347222,898.5525472550703,5.211932148085907e-07
52,973.3961660262356,24.0,0.0,3,0.5934208260911239,0.06535650973134671,12965.186441306701,7.458115067843218e-05,3214.595089168107,-2893.135497383351,373.7726713575903,0.0
53,997.3961660262432,24.0,0.0,3,0.5935815558409785,0.06636407278223819,12982.68845226652,7.466609076713093e-05,3211.3473496047945,-2890.212531681992,374.568078464233,0.0
54,1021.3961660262432,24.0,0.0,3,0.5937421232038497,0.06737286097389684,13000.203655236866,7.475162870748675e-05,3208.112813059802,-2887.3014486964566,375.36348514893325,0.0
55,1045.3961660262432,24.0,0.0,3,0.5939025288398884,0.06838287522976343,13017.731966752192,7.483776388794716e-05,3204.89139612495,-2884.402173359384,376.15889140949184,0.0
56,1069.3961660262516,24.0,0.0,3,0.594062773405075,0.06939411646743608,13035.273303994236,7.492449565900394e-05,3201.683016042575,-2881.514631188878,376.9542972435859,0.0
57,1093.3961660262516,24.0,0.0,3,0.5942228575512521,0.07040658559871568,0.0,9854.340173522889,9.093630426956767e-05,10949.266777627203,377.7497031658191,5.16908357894863e-07
58,1117.3961660262598,24.0,0.0,3,0.5936145649524951,0.07040658559871568,0.0,9875.089868503925,9.093667330928312e-05,10972.321994272466,378.54510814007796,5.169695214135572e-07
59,1141.3961660262685,24.0,0.0,3,0.5930049915083688,0.07040658559871568,13087.974651132814,7.518826345925822e-05,3192.1352785705626,-2872.9216671709914,379.34051216376974,0.0
60,1165.3961660262776,24.0,0.0,3,0.5931645982676561,0.07142274382429498,13105.567275441723,7.527737434925852e-05,3188.978230663244,-2870.080323955393,380.1359162688077,0.0
61,1189.3961660262883,24.0,0.0,3,0.5933240471745426,0.0724401335335759,13123.1725206521,7.536707802188736e-05,3185.8338150858276,-2867.2503498360475,380.93131993577845,0.0
62,1213.3961660262987,24.0,0.0,3,0.5934833388606445,0.07345875561002155,13140.790307605786,7.545737360435678e-05,3182.701952742458,-2864.431673626686,381.72672316229364,0.0
63,1237.3961660263096,24.0,0.0,3,0.5936424739536238,0.07447861093155396,13158.420557781192,7.554826018738026e-05,3179.582565172515,-2861.624224712752,382.5221259460159,0.0
64,1261.396166026321,24.0,0.0,3,0.593801453077219,0.07549970037059865,13176.063193222493,7.563973682506164e-05,3176.475574476081,-2858.827932984321,383.3175282848024,0.0
65,1285.396166026333,24.0,0.0,3,0.5939602768512737,0.07652202479412423,13193.718136581861,7.573180253520051e-05,3173.3809033730504,-2856.0427288892984,384.11293017605686,0.0
66,1309.3961660263456,24.0,0.0,3,0.5941189458917676,0.07754558506368496,13211.385311092326,7.582445629963908e-05,3170.2984751494087,-2853.268543385072,384.90833161774935,0.0
67,1333.3961660263597,24.0,0.0,3,0.5942774608108445,0.07857038203546142,13229.064640561544,7.591769706417895e-05,3167.2282136771555,-2850.505307956443,385.70373260741326,0.0
68,1357.3961660263735,24.0,0.0,3,0.5944358222168421,0.07959641656030073,13246.756049379404,7.601152373891418e-05,3164.1700434079644,-2847.7529546099195,386.49913314268025,0.0
69,1381.3961660263878,24.0,0.0,3,0.5945940307143204,0.08062368948375728,13264.459462515719,7.610593519843944e-05,3161.123889371055,-2845.0114158717993,387.294533221273,0.0
70,1405.3961660264026,24.0,0.0,3,0.594752086904091,0.08165220164613338,13282.174805482153,7.620093028203045e-05,3158.0896771406306,-2842.2806247588674,388.08993284079406,0.0
71,1429.3961660264183,24.0,0.0,3,0.5949099913832443,0.08268195388251713,13299.90200438198,7.629650779382435e-05,3155.0673328760827,-2839.560514814577,388.88533199909216,0.0
72,1453.3961660264358,24.0,0.0,3,0.5950677447451784,0.08371294702282386,13317.64098586424,7.639266650311116e-05,3152.0567832894712,-2836.8510200797837,389.6807306937517,0.0
73,1477.396166026453,24.0,0.0,3,0.5952253475796273,0.08474518189183436,13335.391677124559,7.648940514436153e-05,3149.057955638247,-2834.1520750861946,390.4761289224025,0.0
74,1501.3961660264708,24.0,0.0,3,0.5953828004726877,0.08577865930923308,13353.154005922845,7.658672241774023e-05,3146.070777742029,-2831.4636148714676,391.2715266827557,0.0
75,1525.396166026489,24.0,-0.03777777597616794,3,0.5955401040068472,0.08681338008964767,0.0,8749.572077227976,6.702686913691303e-05,9721.746692151348,335.4002603910424,3.8278813008219004e-07
76,1549.396166026489,23.962222224023833,,3,0.5950000069683944,0.08681338008964767,,,,,,
