k,s,v,a,lane_sequence,SOC,mf,Pe,Pm_pos,Pm_neg,Pb,Ftr,Fbr
11,105.90720841539195,5.604087349190228,0.5731840038748977,4,0.5997267746853299,0.0,0.0,6315.365150713266,4.069210464910378e-05,7017.072353058513,1036.7675482536893,7.34465402274509e-07
12,111.51129576458217,6.177271353065109,0.8657732483848688,4,0.5993369373323821,0.0,9918.862347496943,4.785453476094381e-05,8.119295745627475e-05,-1.9901956420709704e-05,1477.246636493946,7.055980404402362e-07
13,117.68856711764728,7.043044601449994,1.156470755406042,4,0.5993369373334878,0.0007943203643247054,14673.752224652855,3.905178067781928e-05,8.410895014819564e-05,-3.230718771357687e-05,1916.763668151233,6.187779035826679e-07
14,124.73161171909643,8.199515356856066,1.444003751787939,4,0.5993369373352827,0.0019214830200504054,0.0,20980.104614290383,4.0679649532464335e-05,23311.227312599854,2354.0045194967115,5.018850970373023e-07
15,132.9311270759525,9.643519108644032,1.7284022804112453,4,0.5980418691512494,0.0019214830200504052,29242.881611503122,5.889985988710017e-05,6.756063074293828e-05,4.6397210948001915e-06,2789.7960040852595,0.0
16,142.57464618459653,11.371921389055233,2.0,4,0.5980418691509916,0.004068484732855624,39685.60438277336,6.944069920226947e-05,5.8134044466459645e-05,2.4835692427152395e-05,3210.6057361329413,0.0
17,153.94656757365178,13.371921389055265,2.0,4,0.5980418691496118,0.0069464770396497596,46936.609513903844,6.808235210432889e-05,7.040691885054629e-05,1.2280830928207111e-05,3229.280183025646,3.2582647691015154e-07
18,167.31848896270765,15.3719213890553,2.0,4,0.5980418691489295,0.010332039705623028,54322.22945551989,7.255994060419158e-05,6.864923183308447e-05,1.8837847577103496e-05,3251.1518786622883,2.833903636201285e-07
19,182.69041035176295,17.371921389055338,2.0,4,0.598041869147883,0.01423459576750942,61863.31580612891,9.817486218061111e-05,4.1905677591415336e-05,7.13680703684052e-05,3276.2208231763807,0.0
20,200.06233174081828,19.37192138905538,1.9802338718170844,4,0.5980418691439181,0.018665027873938443,68956.41398450959,9.67231274792979e-05,5.471029108257419e-05,5.823087966934757e-05,3274.837824824258,0.0
21,219.43425312987367,21.352155260872514,1.3609348700128656,4,0.598041869140683,0.023591976852854114,55167.82487152959,7.28532457650588e-05,6.881295980938618e-05,1.901638702161778e-05,2377.015259838004,2.039191713265609e-07
22,240.78640839074617,22.713090130885337,0.586909869114738,4,0.5980418691396265,0.027553724593861184,30584.694060661837,5.6575270581914194e-05,6.893538898063156e-05,8.195616751140324e-07,1238.8414945871036,0.0
23,263.4994985216315,23.3,0.0,4,0.598041869139581,0.029794653178107512,9324.204174561937,5.8722331791397075e-05,7.885677857250029e-05,-5.724065391475737e-06,368.1660009473516,0.0
24,286.7994985216315,23.3,0.0,4,0.598041869139899,0.030547347470326846,9296.25373867047,5.9066285313533196e-05,7.884947041388035e-05,-5.335317468566547e-06,367.0623785998413,0.0
25,310.0994985216315,23.3,-0.009948655210536119,4,0.5980418691401954,0.03129808523203378,8890.362516088597,6.425151346614588e-05,7.8818870892991e-05,4.535867142479766e-07,351.035772592255,0.0
26,333.39949852163153,23.290051344789507,-0.3514280248569213,4,0.5980418691401702,0.03202041060815998,0.0,4.5137903514763655e-05,4.0669579800027555e-05,1.3550604307490378e-05,1.765070311224068e-07,162.4721500954458
27,356.6895498664239,22.938623319932596,-0.4389966387070068,4,0.5980418691394174,0.03202041060815998,0.0,4.5137903514770594e-05,4.0669579800020617e-05,1.355060430750433e-05,1.7921118282620896e-07,301.4215318862979
28,379.6281731863565,22.499626681225624,0.5263946254442933,4,0.5980418691386645,0.03202041060815998,27821.02563739482,5.272280932576423e-05,7.230481446587889e-05,-6.493433768441847e-06,1137.5897000880163,0.0
29,402.1277998675821,23.026021306669875,0.27397869333013253,4,0.5980418691390252,0.03406788240277762,19207.69933500744,4.0331428651667334e-05,8.313332621029401e-05,-3.0007295087412024e-05,767.439720196488,0.0
30,425.15382117425196,23.3,0.0,4,0.5980418691406924,0.03551242135622814,9128.550679772978,6.11687239970432e-05,7.882006686382725e-05,-2.97281129184097e-06,360.4406270022277,0.0
31,448.45382117425197,23.3,0.0,4,0.5980418691408576,0.036251419903812254,9100.600097500159,6.152510532619893e-05,7.881751686573957e-05,-2.5745370389445844e-06,359.3369988751557,0.0
32,471.753821174252,23.3,0.0,4,0.5980418691410005,0.03698846191063727,9072.649494948213,6.188304771177072e-05,7.881562158669475e-05,-2.1751175260578134e-06,358.2333699473986,0.0
33,495.053821174252,23.3,0.0,4,0.5980418691411213,0.03772354737528365,9044.698872268784,6.224249275077476e-05,7.881437457109286e-05,-1.774611835344948e-06,357.12974022494205,0.0
34,518.353821174252,23.3,0.0,4,0.5980418691412199,0.03845667629634247,9016.748226236668,6.488280938021784e-05,7.770899718123614e-05,2.1539129593517448e-06,356.02610971406193,0.0
35,541.6538211742519,23.3,-0.46500962224253695,4,0.5980418691411002,0.03918784867217904,0.0,4.5137903514770594e-05,4.0669579800020617e-05,1.355060430750433e-05,1.7643166599012794e-07,342.59195511919097
36,564.9538211742557,22.834990377757478,-1.2349903777574647,4,0.5980418691403474,0.03918784867217904,0.0,4.5137903514763655e-05,4.0669579800027555e-05,1.3550604307490378e-05,1.8002450404189412e-07,1507.2406317009045
37,587.7888115520132,21.6,-1.4582982669604292,3,0.5980418691395946,0.03918784867217904,0.0,4.5137903514770594e-05,4.0669579800027555e-05,1.355060430749809e-05,1.9031749155387024e-07,1865.2379486803263
38,609.3888115520132,20.141701733039582,-2.061164893728193,3,0.5980418691388417,0.03918784867217904,0.0,4.5137903514763655e-05,4.0669579800027555e-05,1.3550604307490378e-05,2.040968470312486e-07,2794.969338268151
39,629.5305132850527,18.080536839311424,-2.080536839311403,3,0.5980418691380889,0.03918784867217904,0.0,4.5137903514770594e-05,4.0669579800020617e-05,1.355060430750433e-05,2.2736370352853626e-07,2856.616744119999
40,647.6110501243642,16.0,-0.16436423083799492,2,0.598041869137336,0.03918784867217904,0.0,4.5137903514763655e-05,4.0669579800027555e-05,1.3550604307490378e-05,2.569286135973259e-07,11.799417636404542
41,663.6110501243642,15.835635769162012,0.16436423083799492,2,0.5980418691365832,0.03918784867217904,8261.32450755809,7.263585078637336e-05,7.902077474430946e-05,9.587803603869661e-06,479.9566403188062,0.0
42,679.4466858935261,16.0,0.5149278339061565,2,0.5980418691360505,0.03986614138770811,17541.70307524925,3.8039346691061404e-05,8.468948252265962e-05,-3.395459350254765e-05,1008.647924144449,0.0
43,695.4466858935261,16.51492783390617,-0.34152865902710405,2,0.5980418691379369,0.04119406060297556,0.0,4.5137903514770594e-05,4.0669579800020617e-05,1.355060430750433e-05,2.4891769791025876e-07,268.5908126359086
44,711.9616137274323,16.1733991748791,-1.6371844939973923,2,0.598041869137184,0.04119406060297556,0.0,4.5137903514763655e-05,4.0669579800027555e-05,1.3550604307490378e-05,2.5417401580876666e-07,2215.781706344783
45,728.1350129023115,14.536214680881795,-2.8708511332230167,2,0.5980418691364312,0.04119406060297556,0.0,4.516277923113238e-05,4.069312191941343e-05,1.3557056084897224e-05,2.828855253625672e-07,4085.620682871569
46,742.6712275831933,11.6653635476587,-3.5,2,0.598041869135678,0.04119406060297556,0.0,4.516592529650587e-05,4.069260875180086e-05,1.3561013563941306e-05,3.5279236727752736e-07,5058.651837558461
47,754.336591130852,8.16536354765865,-3.5,2,0.5980418691349246,0.04119406060297556,0.0,0.0,0.0,0.0,0.0,5085.636376047925
48,762.5019546785106,4.665363547658629,-3.332681773829296,2,0.5980418691349246,0.04119406060297556,0.0,0.0,0.0,0.0,0.0,4851.851997871393
49,767.1673182261703,1.332681773829279,-1.3326817738292764,2,0.5980418691349246,0.04119406060297556,0.0,3.621159580886698e-06,0.0,4.023510645429664e-06,2.4998216977510294e-06,1859.0863399615841
50,768.5,0.0,0.6673182261707322,2,0.5980418691347011,0.04119406060297556,0.0,0.0,0.0,0.0,1140.958475923264,0.0
51,768.5,0.6673182261707356,2.0,2,0.5980418691347011,0.04119406060297556,0.0,2278.248888485379,0.0,2531.3876538726436,3140.913727823588,0.0
52,769.167318226169,2.667318226170746,2.0,2,0.5979012364872638,0.04119406060297556,9116.237816430395,4.600350942268738e-05,8.075474338345434e-05,-2.1564258575456252e-05,3144.3337644737203,1.63390950547182e-06
53,771.8346364523397,4.667318226170757,2.0,2,0.5979012364884618,0.041932197250125695,15985.316624458388,4.320176526356051e-05,8.282165156894838e-05,-2.6537525008097428e-05,3150.951048417622,9.337086339655798e-07
54,776.5019546785105,6.667318226170769,2.0,2,0.5979012364899361,0.04315116941383779,22906.336951882455,5.351256559510409e-05,7.470031112448428e-05,-7.771873795253524e-06,3160.765582407551,6.536206456075888e-07
55,783.1692729046813,8.667318226170782,2.0,2,0.5979012364903679,0.04485461300046956,29900.15044772922,6.095627994687214e-05,6.619872478844102e-05,8.150347631372122e-06,3173.7773656478425,0.0
56,791.8365911308521,10.667318226170798,2.0,2,0.5979012364899151,0.04704762353181061,36987.6087501259,6.739267484832945e-05,5.987040807295396e-05,2.0997382565818606e-05,3189.9863991637403,0.0
57,802.5039093570228,12.667318226170819,2.0,2,0.5979012364887486,0.04973675614431943,44189.56351063847,6.573311473460908e-05,7.225087571849365e-05,8.01100600292136e-06,3209.3926826436414,3.439831743889954e-07
58,815.1712275831933,14.667318226170844,2.0,2,0.5979012364883035,0.05293002559006413,51526.866297488596,7.138427553356197e-05,6.851816556852075e-05,1.7649512692289075e-05,3231.9962153505517,2.970500645460561e-07
59,829.8385458093642,16.66731822617087,1.8213381296675593,2,0.597901236487323,0.05663690623088833,54165.23684949262,7.250493231246435e-05,6.862268949048289e-05,1.8800615361303562e-05,2989.804192186065,2.613915057736449e-07
60,846.5058640355351,18.488656355838454,1.0905017216370785,2,0.5979012364862785,0.06052847281035282,38582.902820459894,6.682774643342049e-05,6.024632704088734e-05,2.0031357255890837e-05,1919.8945514322781,0.0
61,864.9945203913735,19.579158077475498,0.3208419225245827,2,0.5979012364851656,0.06332927600778501,16658.25429350859,3.689525170986335e-05,8.525468205068665e-05,-3.5734489723547597e-05,782.7504045318625,0.0
62,884.573678468849,19.9,0.0,2,0.5979012364871509,0.06459535380833062,6647.127965428203,8.945256884640429e-05,8.171793716808817e-05,2.5845599711392085e-05,307.30440880953813,0.0
63,904.473678468849,19.9,0.0,2,0.597901236485715,0.0651606527659106,6663.450599062375,8.932884665566188e-05,8.167281478789479e-05,2.574874075274122e-05,308.0590230241676,0.0
64,924.373678468849,19.9,0.0,2,0.5979012364842845,0.06572709430784497,6679.773224173986,8.920595285477617e-05,8.162635923958383e-05,2.5654002078570303e-05,308.8136368448891,0.0
65,944.273678468849,19.9,0.0,2,0.5979012364828593,0.06629467843353716,0.0,6696.095893365895,4.067132245827443e-05,7440.1065115801375,309.56825047633197,2.065510216198163e-07
66,964.173678468849,19.9,0.0,2,0.597487897232216,0.06629467843353716,0.0,6712.418501229561,4.067117454518293e-05,7458.2427425399,310.32286350320146,2.065343664980901e-07
67,984.0736784688489,19.9,0.0,2,0.597073550413186,0.06629467843353716,6728.741047946117,8.884026374370024e-05,8.148130178510515e-05,2.53782325530723e-05,311.07747592365155,0.0
68,1003.9736784688489,19.9,0.0,2,0.5970735504117761,0.06686569030689339,0.0,6745.063690967806,4.067132205503449e-05,7494.515175582262,311.83208835541507,2.065524995487067e-07
69,1023.8736784688489,19.9,0.0,2,0.5966571884575771,0.06686569030689339,6761.386220399903,8.859725458856826e-05,8.138180755462576e-05,2.5197767188134875e-05,312.58669997015676,0.0
70,1043.7736784688489,19.9,0.0,2,0.5966571884561772,0.06743898734232139,0.0,6777.708845763862,4.0671355896963746e-05,7530.787569800071,313.3413115922161,2.0653931187553098e-07
71,1063.673678468849,19.9,0.0,2,0.5962388113689661,0.06743898734232139,0.0,6794.031409950978,4.0671412891900294e-05,7548.923752230149,314.09592259985897,2.0651771137636388e-07
72,1083.573678468849,19.9,0.0,2,0.5958194267160644,0.06743898734232139,6810.35391313487,8.823108138035496e-05,8.123150576200278e-05,2.4926179681258572e-05,314.85053299113986,0.0
73,1103.4736784688491,19.9,0.0,2,0.5958194267146796,0.06801571211624083,6826.676459624862,8.81081134488787e-05,8.118161357065223e-05,2.4834451618500436e-05,315.6051431772486,0.0
74,1123.3736784688492,19.9,0.0,2,0.5958194267132999,0.06859357946841457,6842.998997163505,8.798452285868619e-05,8.113199354894962e-05,2.4741786760041108e-05,316.35975294948463,0.0
75,1143.2736784688493,19.9,0.0,2,0.5958194267119253,0.06917258939821602,0.0,6859.32157763034,4.067116172748464e-05,7621.468382985221,317.11436251268543,2.0657370214394177e-07
76,1163.1736784688494,19.9,0.0,2,0.5953960118017595,0.06917258939821602,6875.644045226162,8.773512825765994e-05,8.103389733406241e-05,2.4552968241188213e-05,317.8689712448844,0.0
77,1183.0736784688495,19.9,0.0,2,0.5953960118003955,0.06975388448138185,6891.966555661404,8.760916936002838e-05,8.09855611752508e-05,2.4456516453416936e-05,318.62357976393,0.0
78,1202.9736784688496,19.9,0.0,2,0.5953960117990368,0.07033632214027816,6908.289056976739,8.748227697291666e-05,8.093777879553121e-05,2.4358529053929314e-05,319.37818786128315,0.0
79,1222.8736784688497,19.9,-0.019532282937718814,2,0.5953960117976835,0.07091990237426653,6290.873887083945,9.278278422168718e-05,7.788464910331305e-05,3.2995798275559565e-05,290.8343713479151,2.194856132701692e-07
80,1242.7736784688498,19.88046771706229,,2,0.5953960117958504,0.07146026354636241,,,,,,
