k,s,v,a,lane_sequence,SOC,mf,Pe,Pm_pos,Pm_neg,Pb,Ftr,Fbr
78,1316.5812597256158,26.6370021038238,0.3325823843309758,5,0.5701318504626226,0.11363495837563149,27555.171367095536,0.0,0.0,0.0,951.7121168109508,0.0
79,1343.2182618294396,26.969584488154783,0.0,5,0.5701318504626226,0.11566382037132818,13481.772240291952,0.0,0.0,0.0,459.89698011536575,0.0
80,1370.1878463175944,26.969584488154783,0.0,5,0.5701318504626226,0.11670754442814861,13479.811839574319,0.0,0.0,0.0,459.8301059423129,0.0
81,1397.1574308057493,26.969584488154783,0.0,5,0.5701318504626226,0.11775113125691881,13477.85143875705,0.0,0.0,0.0,459.76323176586135,0.0
82,1424.1270152939042,26.969584488154783,0.0,5,0.5701318504626226,0.11879458085763181,13475.8910378321,0.0,0.0,0.0,459.69635758573645,0.0
83,1451.0965997820495,26.969584488154783,0.0,5,0.5701318504626226,0.11983789323028006,13473.930636808558,0.0,0.0,0.0,459.62948340224835,0.0
84,1478.0661842702043,26.969584488154783,0.0,5,0.5701318504626226,0.12088106837485665,13471.97023568276,0.0,0.0,0.0,459.562609215272,0.0
85,1505.0357687583592,26.969584488154783,0.0,5,0.5701318504626226,0.12192410629135444,13470.009834454131,0.0,0.0,0.0,459.4957350247879,0.0
86,1532.005353246514,26.969584488154783,0.0,5,0.5701318504626226,0.12296700697976623,13468.049433121632,0.0,0.0,0.0,459.42886083076047,0.0
87,1558.9749377346552,26.969584488154783,0.0,5,0.5701318504626226,0.12400977044008474,13466.089031688802,0.0,0.0,0.0,459.3619866333106,0.0
88,1585.94452222281,26.969584488154783,0.0,5,0.5701318504626226,0.12505239667230295,13464.128630152607,0.0,0.0,0.0,459.29511243233463,0.0
89,1612.914106710965,26.969584488154783,-0.026471233470438886,5,0.5701318504626226,0.12609488567641364,12298.171216149589,0.0,0.0,0.0,419.5213880223829,0.0
90,1639.8836911991,26.943113254684345,,5,0.5701318504626226,0.12705575766154412,,,,,,
